#Diameter(nm)	Abs	Normalised Abs		volume	Normalised			Nb	normalised
713.273	0.000218	0.0042360531		0.155493514	0.0205495224			4.28494176747084E-010	0.0001790488
712.152	0.000218	0.0042360531		0.155249136	0.0205172262			4.29844225685515E-010	0.0001796129
711.04	0.000218	0.0042360531		0.15500672	0.0204851893			4.31189749262955E-010	0.0001801751
709.942	0.000219	0.0042554845		0.155477298	0.0205473793			4.34508598822678E-010	0.0001815619
708.84	0.000219	0.0042554845		0.15523596	0.0205154849			4.35860668914342E-010	0.0001821269
707.74	0.000219	0.0042554845		0.15499506	0.0204836483			4.37216588670728E-010	0.0001826935
706.649	0.000219	0.0042554845		0.154756131	0.0204520722			4.38567673926608E-010	0.000183258
705.562	0.000219	0.0042554845		0.154518078	0.0204206119			4.39920043484806E-010	0.0001838231
704.479	0.000218	0.0042360531		0.153576422	0.0202961657			4.39258718604594E-010	0.0001835468
703.401	0.000217	0.0042166217		0.152638017	0.0201721491			4.38584996676422E-010	0.0001832653
702.33	0.000217	0.0042166217		0.15240561	0.0201414349			4.39923634292895E-010	0.0001838246
701.272	0.000217	0.0042166217		0.152176024	0.0201110936			4.41252049818219E-010	0.0001843797
700.203	0.000217	0.0042166217		0.151944051	0.0200804368			4.42600397403955E-010	0.0001849431
699.154	0.000217	0.0042166217		0.151716418	0.0200503535			4.43929535539636E-010	0.0001854985
698.096	0.000217	0.0042166217		0.151486832	0.0200200122			4.45276150786347E-010	0.0001860612
697.045	0.000217	0.0042166217		0.151258765	0.0199898716			4.46619932169329E-010	0.0001866227
696.005	0.000217	0.0042166217		0.151033085	0.0199600465			4.47955646009845E-010	0.0001871809
694.967	0.000216	0.0041971902		0.150112872	0.0198384341			4.47224292099273E-010	0.0001868753
693.938	0.000217	0.0042166217		0.150584546	0.019900769			4.50628228642853E-010	0.0001882976
692.904	0.000217	0.0042166217		0.150360168	0.0198711159			4.51974150299425E-010	0.00018886
691.881	0.000217	0.0042166217		0.150138177	0.0198417783			4.53311696439511E-010	0.0001894189
690.867	0.000217	0.0042166217		0.149918139	0.0198126988			4.54643343153226E-010	0.0001899754
689.846	0.000218	0.0042360531		0.150386428	0.0198745863			4.58091457114827E-010	0.0001914162
688.837	0.000218	0.0042360531		0.150166466	0.0198455169			4.59434453507694E-010	0.0001919773
687.831	0.000218	0.0042360531		0.149947158	0.0198165338			4.60779345067648E-010	0.0001925393
686.822	0.000218	0.0042360531		0.149727196	0.0197874644			4.62134187712111E-010	0.0001931054
685.825	0.000218	0.0042360531		0.14950985	0.0197587406			4.63478795112301E-010	0.0001936673
684.84	0.000219	0.0042554845		0.14997996	0.0198208688			4.66945159412109E-010	0.0001951157
683.852	0.000219	0.0042554845		0.149763588	0.0197922738			4.68295378702018E-010	0.0001956799
682.863	0.000219	0.0042554845		0.149546997	0.0197636498			4.69652838451881E-010	0.0001962472
681.889	0.000219	0.0042554845		0.149333691	0.01973546			4.70995486789644E-010	0.0001968082
680.912	0.00022	0.004274916		0.14980064	0.0197971705			4.74504903571358E-010	0.0001982746
679.931	0.00022	0.004274916		0.14958482	0.0197686484			4.75875116469049E-010	0.0001988472
678.969	0.000221	0.0042943474		0.150052149	0.0198304091			4.79393765539386E-010	0.0002003175
678	0.000222	0.0043137788		0.150516	0.0198917102			4.82940454747174E-010	0.0002017995
677.042	0.000224	0.0043526417		0.151657408	0.020042555			4.88671258813729E-010	0.0002041941
676.088	0.000225	0.0043720731		0.1521198	0.0201036632			4.9223904877944E-010	0.0002056849
675.142	0.000226	0.0043915046		0.152582092	0.0201647582			4.95813317068945E-010	0.0002071785
674.185	0.000227	0.004410936		0.153039995	0.0202252732			4.9942201887006E-010	0.0002086864
673.248	0.000227	0.004410936		0.152827296	0.0201971636			5.00813137966504E-010	0.0002092677
672.301	0.000227	0.004410936		0.152612327	0.020168754			5.02225017671933E-010	0.0002098576
671.368	0.000227	0.004410936		0.152400536	0.0201407644			5.03621871651993E-010	0.0002104413
670.442	0.000227	0.004410936		0.152190334	0.0201129848			5.05014015676625E-010	0.000211023
669.505	0.000227	0.004410936		0.151977635	0.0200848751			5.06428580953628E-010	0.0002116141
668.59	0.000226	0.0043915046		0.15110134	0.0199690668			5.05578603413831E-010	0.0002112589
667.665	0.000226	0.0043915046		0.15089229	0.0199414394			5.06980456625564E-010	0.0002118447
666.749	0.000226	0.0043915046		0.150685274	0.0199140809			5.08374423763477E-010	0.0002124272
665.835	0.000225	0.0043720731		0.149812875	0.0197987874			5.07515461251715E-010	0.0002120683
664.926	0.000225	0.0043720731		0.14960835	0.0197717581			5.08904027469331E-010	0.0002126485
664.025	0.000225	0.0043720731		0.149405625	0.0197449666			5.10286004376828E-010	0.000213226
663.118	0.000224	0.0043526417		0.148538432	0.0196303611			5.09408731602039E-010	0.0002128594
662.224	0.000224	0.0043526417		0.148338176	0.019603896			5.10785059877444E-010	0.0002134345
661.331	0.000224	0.0043526417		0.148138144	0.0195774604			5.12165424678105E-010	0.0002140113
660.434	0.000224	0.0043526417		0.147937216	0.0195509064			5.13557613367301E-010	0.000214593
659.552	0.000225	0.0043720731		0.1483992	0.0196119607			5.17230867390809E-010	0.0002161279
658.666	0.000225	0.0043720731		0.14819985	0.0195856152			5.18623302298766E-010	0.0002167097
657.782	0.000224	0.0043526417		0.147343168	0.0194723989			5.17707013345536E-010	0.0002163269
656.908	0.000224	0.0043526417		0.147147392	0.0194465258			5.19085522767657E-010	0.0002169029
656.032	0.000225	0.0043720731		0.1476072	0.0195072925			5.22796257776645E-010	0.0002184534
655.171	0.000225	0.0043720731		0.147413475	0.0194816904			5.2417123727952E-010	0.000219028
654.307	0.000225	0.0043720731		0.147219075	0.0194559992			5.25556467641865E-010	0.0002196068
653.443	0.000224	0.0043526417		0.146371232	0.019343951			5.24605208863609E-010	0.0002192093
652.579	0.000224	0.0043526417		0.146177696	0.0193183739			5.25995259578638E-010	0.0002197902
651.723	0.000223	0.0043332103		0.145334229	0.019206904			5.25023529335065E-010	0.0002193841
650.874	0.000222	0.0043137788		0.144494028	0.0190958657			5.24033592274021E-010	0.0002189705
650.017	0.000221	0.0042943474		0.143653757	0.0189848182			5.23049563203531E-010	0.0002185593
649.174	0.00022	0.004274916		0.14281828	0.0188744043			5.22035990708153E-010	0.0002181358
648.331	0.00022	0.004274916		0.14263282	0.0188498945			5.23394440164937E-010	0.0002187034
647.497	0.000218	0.0042360531		0.141154346	0.0186545041			5.19973214689726E-010	0.0002172738
646.656	0.000218	0.0042360531		0.140971008	0.0186302747			5.21326582892628E-010	0.0002178393
645.822	0.000217	0.0042166217		0.140143374	0.0185208973			5.20276324376587E-010	0.0002174005
645.002	0.000217	0.0042166217		0.139965434	0.0184973813			5.21600034300403E-010	0.0002179536
644.166	0.000216	0.0041971902		0.139139856	0.0183882756			5.20544850224069E-010	0.0002175127
643.343	0.000217	0.0042166217		0.139605431	0.0184498045			5.24293621340465E-010	0.0002190791
642.53	0.000217	0.0042166217		0.13942901	0.0184264892			5.2562124926108E-010	0.0002196339
641.708	0.000217	0.0042166217		0.139250636	0.0184029159			5.2696870758275E-010	0.0002201969
640.898	0.000217	0.0042166217		0.139074866	0.0183796867			5.28301569870676E-010	0.0002207539
640.082	0.000217	0.0042166217		0.138897794	0.0183562855			5.29649424890139E-010	0.0002213171
639.283	0.000218	0.0042360531		0.139363694	0.0184178573			5.33421089632095E-010	0.0002228931
638.469	0.000218	0.0042360531		0.139186242	0.0183944058			5.34782100287855E-010	0.0002234618
637.668	0.000218	0.0042360531		0.139011624	0.0183713289			5.36126466016076E-010	0.0002240235
636.874	0.000219	0.0042554845		0.139475406	0.0184326208			5.3992952412582E-010	0.0002256127
636.075	0.000219	0.0042554845		0.139300425	0.0184094959			5.41286831492863E-010	0.0002261798
635.281	0.00022	0.004274916		0.13976182	0.0184704723			5.45118533091924E-010	0.0002277809
634.501	0.00022	0.004274916		0.13959022	0.0184477942			5.4645959891533E-010	0.0002283413
633.707	0.00022	0.004274916		0.13941554	0.0184247091			5.47829824401273E-010	0.0002289139
632.926	0.000221	0.0042943474		0.139876646	0.0184856474			5.51678934206525E-010	0.0002305222
632.143	0.000221	0.0042943474		0.139703603	0.0184627786			5.53046447983064E-010	0.0002310937
631.364	0.000221	0.0042943474		0.139531444	0.0184400266			5.54412027793381E-010	0.0002316643
630.59	0.00022	0.004274916		0.1387298	0.0183340839			5.53259044185133E-010	0.0002311825
629.819	0.000221	0.0042943474		0.139189999	0.0183949023			5.5713540450501E-010	0.0002328023
629.05	0.00022	0.004274916		0.138391	0.0182893092			5.55971266924768E-010	0.0002323158
628.28	0.00022	0.004274916		0.1382216	0.0182669218			5.57334863433036E-010	0.0002328856
627.519	0.000219	0.0042554845		0.137426661	0.0181618652			5.56147968320315E-010	0.0002323896
626.756	0.000219	0.0042554845		0.137259564	0.0181397822			5.57502878977146E-010	0.0002329558
625.997	0.000219	0.0042554845		0.137093343	0.018117815			5.58855604978673E-010	0.000233521
625.243	0.000219	0.0042554845		0.136928217	0.0180959925			5.60204300452439E-010	0.0002340846
624.495	0.000218	0.0042360531		0.13613991	0.0179918124			5.58982951509794E-010	0.0002335743
623.741	0.000217	0.0042166217		0.135351797	0.0178876579			5.57764859764667E-010	0.0002330653
622.994	0.000217	0.0042166217		0.135189698	0.0178662354			5.59103235871743E-010	0.0002336245
622.252	0.000217	0.0042166217		0.135028684	0.0178449563			5.60437428276863E-010	0.000234182
621.503	0.000216	0.0041971902		0.134244648	0.0177413407			5.59200167082194E-010	0.000233665
620.771	0.000216	0.0041971902		0.134086536	0.0177204451			5.60519738587946E-010	0.0002342164
620.03	0.000216	0.0041971902		0.13392648	0.0176992926			5.61860297323791E-010	0.0002347766
619.299	0.000215	0.0041777588		0.133149285	0.017596581			5.60580133208512E-010	0.0002342417
618.561	0.000214	0.0041583273		0.132372054	0.0174938647			5.59305003411215E-010	0.0002337088
617.838	0.000215	0.0041777588		0.13283517	0.0175550686			5.63234472783666E-010	0.0002353508
617.11	0.000215	0.0041777588		0.13267865	0.0175343834			5.64564143518548E-010	0.0002359064
616.378	0.000215	0.0041777588		0.13252127	0.0175135846			5.65905873248958E-010	0.000236467
615.661	0.000215	0.0041777588		0.132367115	0.0174932119			5.67224750950702E-010	0.0002370181
614.94	0.000215	0.0041777588		0.1322121	0.0174727256			5.68555641111808E-010	0.0002375743
614.23	0.000214	0.0041583273		0.13144522	0.0173713773			5.67220247184146E-010	0.0002370163
613.511	0.000215	0.0041777588		0.131904865	0.0174321225			5.712073041327E-010	0.0002386823
612.8	0.000215	0.0041777588		0.131752	0.0174119203			5.72533557390125E-010	0.0002392365
612.09	0.000215	0.0041777588		0.13159935	0.0173917466			5.73862559945186E-010	0.0002397918
611.391	0.000215	0.0041777588		0.131449065	0.0173718854			5.75175497931624E-010	0.0002403404
610.684	0.000215	0.0041777588		0.13129706	0.0173517969			5.76508051165581E-010	0.0002408972
609.981	0.000215	0.0041777588		0.131145915	0.0173318221			5.77837662102682E-010	0.0002414528
609.283	0.000215	0.0041777588		0.130995845	0.0173119893			5.79162372353097E-010	0.0002420064
608.583	0.000215	0.0041777588		0.130845345	0.0172920997			5.80495458609705E-010	0.0002425634
607.897	0.000216	0.0041971902		0.131305752	0.0173529456			5.84512429697515E-010	0.0002442419
607.195	0.000216	0.0041971902		0.13115412	0.0173329064			5.85864762714012E-010	0.000244807
606.508	0.000217	0.0042166217		0.131612236	0.0173934496			5.8991123358895E-010	0.0002464978
605.819	0.000217	0.0042166217		0.131462723	0.0173736904			5.91253812701734E-010	0.0002470588
605.14	0.000219	0.0042554845		0.13252566	0.0175141647			5.98042974655969E-010	0.0002498957
604.463	0.00022	0.004274916		0.13298186	0.0175744547			6.02120254203287E-010	0.0002515994
603.771	0.000221	0.0042943474		0.133433391	0.0176341275			6.06244448769481E-010	0.0002533228
603.093	0.000223	0.0043332103		0.134489739	0.0177737311			6.13107018363879E-010	0.0002561903
602.421	0.000224	0.0043526417		0.134942304	0.0178335406			6.17231117822687E-010	0.0002579136
601.746	0.000224	0.0043526417		0.134791104	0.0178135585			6.18616634899581E-010	0.0002584925
601.076	0.000225	0.0043720731		0.1352421	0.0178731607			6.2276434903032E-010	0.0002602257
600.409	0.000225	0.0043720731		0.135092025	0.0178533273			6.24148787130675E-010	0.0002608042
599.74	0.000224	0.0043526417		0.13434176	0.0177541747			6.22761832202632E-010	0.0002602246
599.074	0.000224	0.0043526417		0.134192576	0.017734459			6.24147270153583E-010	0.0002608036
598.413	0.000225	0.0043720731		0.134642925	0.0177939757			6.28319413961528E-010	0.0002625469
597.758	0.000225	0.0043720731		0.13449555	0.0177744991			6.29697144400831E-010	0.0002631226
597.096	0.000226	0.0043915046		0.134943696	0.0178337246			6.3389907132209E-010	0.0002648784
596.439	0.000227	0.004410936		0.135391653	0.0178929251			6.38107413717264E-010	0.0002666369
595.792	0.000228	0.0044303674		0.135840576	0.0179522534			6.42311225527734E-010	0.0002683935
595.131	0.00023	0.0044692303		0.13688013	0.0180896375			6.49385653912307E-010	0.0002713496
594.486	0.000231	0.0044886618		0.137326266	0.0181485974			6.53625093254445E-010	0.000273121
593.836	0.000232	0.0045080932		0.137769952	0.0182072335			6.57892507619312E-010	0.0002749042
593.192	0.000233	0.0045275246		0.138213736	0.0182658825			6.62163671661222E-010	0.0002766889
592.552	0.000233	0.0045275246		0.138064616	0.0182461753			6.63594815625988E-010	0.0002772869
591.913	0.000233	0.0045275246		0.137915729	0.0182264989			6.65028357284707E-010	0.0002778859
591.266	0.000232	0.0045080932		0.137173712	0.0181284363			6.63624135446637E-010	0.0002772992
590.628	0.00023	0.0044692303		0.13584444	0.017952764			6.59325347650128E-010	0.0002755029
590.003	0.000229	0.0044497989		0.135110687	0.0178557936			6.57850247642064E-010	0.0002748865
589.364	0.000228	0.0044303674		0.134374992	0.0177585665			6.56398588054467E-010	0.0002742799
588.738	0.000227	0.004410936		0.133643526	0.0176618983			6.54910149265038E-010	0.000273658
588.11	0.000226	0.0043915046		0.13291286	0.0175653358			6.53418326562179E-010	0.0002730346
587.481	0.000225	0.0043720731		0.132183225	0.0174689096			6.51920844248089E-010	0.0002724089
586.854	0.000225	0.0043720731		0.13204215	0.0174502656			6.53314624396929E-010	0.0002729913
586.237	0.000225	0.0043720731		0.131903325	0.0174319189			6.54690543170723E-010	0.0002735662
585.612	0.000225	0.0043720731		0.1317627	0.0174133344			6.56088738361264E-010	0.0002741505
584.994	0.000225	0.0043720731		0.13162365	0.017394958			6.57475682535239E-010	0.00027473
584.377	0.000225	0.0043720731		0.131484825	0.0173766113			6.58864774338921E-010	0.0002753105
583.76	0.000225	0.0043720731		0.131346	0.0173582647			6.60258273034987E-010	0.0002758927
583.154	0.000225	0.0043720731		0.13120965	0.0173402451			6.61631235954975E-010	0.0002764664
582.534	0.000224	0.0043526417		0.130487616	0.0172448234			6.60093508248287E-010	0.0002758239
581.929	0.000224	0.0043526417		0.130352096	0.0172269135			6.61466748513569E-010	0.0002763977
581.325	0.000224	0.0043526417		0.1302168	0.0172090332			6.62841998058861E-010	0.0002769724
580.714	0.000223	0.0043332103		0.129499222	0.0171142004			6.6127220806322E-010	0.0002763164
580.107	0.000222	0.0043137788		0.128783754	0.0170196465			6.59685232806682E-010	0.0002756533
579.513	0.000221	0.0042943474		0.128072373	0.0169256327			6.58060628831326E-010	0.0002749744
578.915	0.00022	0.004274916		0.1273613	0.0168316595			6.56437035907561E-010	0.000274296
578.321	0.00022	0.004274916		0.12723062	0.0168143893			6.57786196137901E-010	0.0002748598
577.722	0.000219	0.0042554845		0.126521118	0.0167206238			6.56154788741399E-010	0.0002741781
577.125	0.000219	0.0042554845		0.126390375	0.0167033452			6.57512993692407E-010	0.0002747456
576.53	0.000219	0.0042554845		0.12626007	0.0166861245			6.58870848818853E-010	0.000275313
575.943	0.000219	0.0042554845		0.126131517	0.0166691354			6.602145730393E-010	0.0002758745
575.359	0.000218	0.0042360531		0.125428262	0.0165761955			6.5853471174788E-010	0.0002751725
574.77	0.000218	0.0042360531		0.12529986	0.0165592263			6.59885080365477E-010	0.0002757368
574.184	0.000218	0.0042360531		0.125172112	0.0165423435			6.61232697095488E-010	0.0002762999
573.601	0.000217	0.0042166217		0.124471417	0.0164497419			6.59538169026767E-010	0.0002755918
573.012	0.000217	0.0042166217		0.124343604	0.0164328505			6.60894746672621E-010	0.0002761587
572.438	0.000217	0.0042166217		0.124219046	0.0164163894			6.62220807412647E-010	0.0002767128
571.862	0.000217	0.0042166217		0.124094054	0.0163998708			6.63555504541365E-010	0.0002772705
571.284	0.000217	0.0042166217		0.123968628	0.0163832949			6.64898896282005E-010	0.0002778319
570.71	0.000216	0.0041971902		0.12327336	0.0162914105			6.63166815872088E-010	0.0002771081
570.135	0.000216	0.0041971902		0.12314916	0.0162749967			6.64505141730014E-010	0.0002776673
569.568	0.000216	0.0041971902		0.123026688	0.0162588112			6.65828818457607E-010	0.0002782204
568.715	0.000216	0.0041971902		0.12284244	0.0162344615			6.67827633012981E-010	0.0002790556
567.584	0.000215	0.0041777588		0.12203056	0.0161271661			6.67387658371988E-010	0.0002788718
566.452	0.000215	0.0041777588		0.12178718	0.0160950018			6.70057744131308E-010	0.0002799875
565.34	0.000214	0.0041583273		0.12098276	0.0159886922			6.69567467388301E-010	0.0002797826
564.23	0.000214	0.0041583273		0.12074522	0.0159572997			6.72204515934708E-010	0.0002808845
563.121	0.000213	0.0041388959		0.119944773	0.0158515152			6.71701250144635E-010	0.0002806743
562.02	0.000213	0.0041388959		0.11971026	0.0158205227			6.74335560171709E-010	0.000281775
560.929	0.000213	0.0041388959		0.119477877	0.0157898117			6.76961259894713E-010	0.0002828722
559.838	0.000212	0.0041194645		0.118685656	0.0156851143			6.76411704042834E-010	0.0002826425
558.758	0.000213	0.0041388959		0.119015454	0.0157286994			6.82232014140323E-010	0.0002850746
557.689	0.000214	0.0041583273		0.119345446	0.0157723101			6.88065236763908E-010	0.000287512
556.621	0.000215	0.0041777588		0.119673515	0.0158156666			6.93935787627101E-010	0.0002899651
555.56	0.000216	0.0041971902		0.12000096	0.0158589407			6.99828802694368E-010	0.0002924275
554.501	0.000217	0.0042166217		0.120326717	0.0159019917			7.05756792128708E-010	0.0002949046
