#Diameter(nm)	Absorption	normalised		volume	Normalised			Nb	normalised
91.435	-0.000161	-0.001742066		-0.014721035	-0.0010832745			-1.92575457186769E-008	-0.0044907248
91.335	-0.000163	-0.0017637066		-0.014887605	-0.0010955318			-1.95394861383064E-008	-0.0045564713
91.231	-0.000163	-0.0017637066		-0.014870653	-0.0010942844			-1.95840601278916E-008	-0.0045668657
91.133	-0.000164	-0.0017745269		-0.014945812	-0.0010998151			-1.9746608416726E-008	-0.0046047708
91.033	-0.000165	-0.0017853472		-0.015020445	-0.0011053071			-1.99106864792016E-008	-0.0046430326
90.929	-0.000165	-0.0017853472		-0.015003285	-0.0011040443			-0.00000002	-0.0046536596
90.828	-0.000165	-0.0017853472		-0.01498662	-0.001102818			-0.00000002	-0.0046640151
90.729	-0.000165	-0.0017853472		-0.014970285	-0.001101616			-0.00000002	-0.004674199
90.628	-0.000164	-0.0017745269		-0.014862992	-0.0010937206			-0.00000002	-0.0046562314
90.528	-0.000164	-0.0017745269		-0.014846592	-0.0010925138			-0.00000002	-0.0046665239
90.426	-0.000165	-0.0017853472		-0.01492029	-0.001097937			-2.0178891434604E-008	-0.0047055762
90.326	-0.000164	-0.0017745269		-0.014813464	-0.001090076			-2.0101029056543E-008	-0.0046874192
90.225	-0.000164	-0.0017745269		-0.0147969	-0.0010888571			-2.01460573804859E-008	-0.0046979195
90.113	-0.000165	-0.0017853472		-0.014868645	-0.0010941366			-2.03193142827364E-008	-0.0047383218
90.013	-0.000165	-0.0017853472		-0.014852145	-0.0010929224			-2.03644868714966E-008	-0.0047488557
89.913	-0.000166	-0.0017961675		-0.014925558	-0.0010983247			-2.05335060848372E-008	-0.0047882698
89.811	-0.000166	-0.0017961675		-0.014908626	-0.0010970787			-2.05801731290724E-008	-0.0047991522
89.711	-0.000166	-0.0017961675		-0.014892026	-0.0010958571			-2.06260797478614E-008	-0.0048098573
89.611	-0.000167	-0.0018069877		-0.014965037	-0.0011012298			-2.07966711034065E-008	-0.004849638
89.508	-0.000167	-0.0018069877		-0.014947836	-0.001099964			-2.08445615622223E-008	-0.0048608058
89.409	-0.000167	-0.0018069877		-0.014931303	-0.0010987474			-2.08907482790713E-008	-0.0048715762
89.307	-0.000168	-0.001817808		-0.015003576	-0.0011040658			-2.10638755469831E-008	-0.0049119483
89.207	-0.00017	-0.0018394486		-0.01516519	-0.0011159584			-2.13624496679622E-008	-0.0049815736
89.105	-0.00017	-0.0018394486		-0.01514785	-0.0011146824			-2.14113855754411E-008	-0.0049929852
89.004	-0.000171	-0.0018502689		-0.015219684	-0.0011199685			-2.15862429301419E-008	-0.0050337607
88.893	-0.000172	-0.0018610892		-0.015289596	-0.0011251131			-2.17667365303105E-008	-0.0050758505
88.793	-0.000172	-0.0018610892		-0.015272396	-0.0011238474			-2.18157921845668E-008	-0.0050872899
88.692	-0.000172	-0.0018610892		-0.015255024	-0.001122569			-2.18655069185525E-008	-0.0050988831
88.592	-0.000172	-0.0018610892		-0.015237824	-0.0011213033			-2.19148970383911E-008	-0.0051104005
88.491	-0.000172	-0.0018610892		-0.015220452	-0.001120025			-0.000000022	-0.0051220728
88.388	-0.000172	-0.0018610892		-0.015202736	-0.0011187213			-0.000000022	-0.0051340174
88.288	-0.000172	-0.0018610892		-0.015185536	-0.0011174556			-2.20660749668849E-008	-0.0051456541
88.189	-0.000172	-0.0018610892		-0.015168508	-0.0011162026			-2.21156450400865E-008	-0.0051572135
88.087	-0.000173	-0.0018719095		-0.015239051	-0.0011213936			-2.22957694243151E-008	-0.0051992173
87.986	-0.000174	-0.0018827297		-0.015309564	-0.0011265824			-2.24761592007933E-008	-0.0052412829
87.887	-0.000174	-0.0018827297		-0.015292338	-0.0011253148			-2.25268241002957E-008	-0.0052530976
87.785	-0.000176	-0.0019043703		-0.01545016	-0.0011369285			-2.28387347627723E-008	-0.005325833
87.682	-0.000177	-0.0019151906		-0.015519714	-0.0011420467			-0.000000023	-0.0053686844
87.572	-0.000179	-0.0019368312		-0.015675388	-0.0011535023			-2.33411631469399E-008	-0.0054429958
87.473	-0.000179	-0.0019368312		-0.015657667	-0.0011521982			-2.33940270659449E-008	-0.0054553233
87.372	-0.000179	-0.0019368312		-0.015639588	-0.0011508679			-2.34481442294E-008	-0.005467943
87.27	-0.00018	-0.0019476515		-0.0157086	-0.0011559462			-2.36342896200209E-008	-0.0055113508
87.171	-0.00018	-0.0019476515		-0.01569078	-0.0011546349			-2.36880029724748E-008	-0.0055238764
87.069	-0.000181	-0.0019584717		-0.015759489	-0.001159691			-2.38754442786366E-008	-0.0055675864
86.966	-0.000182	-0.001969292		-0.015827812	-0.0011647187			-2.40642537067845E-008	-0.0056116154
86.866	-0.000182	-0.001969292		-0.015809612	-0.0011633794			-2.41196910587334E-008	-0.005624543
86.768	-0.000183	-0.0019801123		-0.015878544	-0.0011684519			-2.43070310380905E-008	-0.0056682294
86.665	-0.000184	-0.0019909326		-0.01594636	-0.0011734422			-2.44979836411985E-008	-0.0057127582
86.565	-0.000185	-0.0020017529		-0.016014525	-0.0011784583			-2.46880655412358E-008	-0.005757084
86.464	-0.000186	-0.0020125732		-0.016082304	-0.0011834459			-2.48795372400081E-008	-0.0058017338
86.363	-0.000187	-0.0020233935		-0.016149881	-0.0011884187			-2.50718376223954E-008	-0.0058465769
86.251	-0.000189	-0.002045034		-0.016301439	-0.0011995714			-2.54058380968734E-008	-0.0059244635
86.151	-0.000189	-0.002045034		-0.016282539	-0.0011981806			-2.54648521142234E-008	-0.0059382252
86.052	-0.000189	-0.002045034		-0.016263828	-0.0011968037			-2.55234787710094E-008	-0.0059518965
85.95	-0.000189	-0.002045034		-0.01624455	-0.0011953851			-2.55840940032711E-008	-0.0059660315
85.849	-0.00019	-0.0020558543		-0.01631131	-0.0012002978			-2.57800122591041E-008	-0.0060117183
85.747	-0.000189	-0.002045034		-0.016206183	-0.0011925618			-2.57053744863212E-008	-0.0059943133
85.648	-0.00019	-0.0020558543		-0.01627312	-0.0011974875			-2.59011560757992E-008	-0.0060399682
85.547	-0.000191	-0.0020666746		-0.016339477	-0.0012023705			-2.6098995891705E-008	-0.006086103
85.445	-0.000191	-0.0020666746		-0.016319995	-0.0012009369			-2.61613444555984E-008	-0.0061006423
85.345	-0.000193	-0.0020883152		-0.016471585	-0.0012120919			-2.6497270758802E-008	-0.006178978
85.244	-0.000194	-0.0020991355		-0.016537336	-0.0012169303			-2.66977147841668E-008	-0.0062257201
85.142	-0.000194	-0.0020991355		-0.016517548	-0.0012154742			-2.67617207526221E-008	-0.0062406458
85.043	-0.000194	-0.0020991355		-0.016498342	-0.0012140609			-2.68240645661351E-008	-0.006255184
84.942	-0.000194	-0.0020991355		-0.016478748	-0.001212619			-2.68878926187335E-008	-0.0062700682
84.842	-0.000193	-0.0020883152		-0.016374506	-0.0012049482			-2.68123891249014E-008	-0.0062524614
84.729	-0.000193	-0.0020883152		-0.016352697	-0.0012033433			-2.68839542404671E-008	-0.0062691498
84.629	-0.000193	-0.0020883152		-0.016333397	-0.0012019231			-2.69475254457458E-008	-0.0062839742
84.529	-0.000193	-0.0020883152		-0.016314097	-0.0012005029			-0.000000027	-0.0062988512
84.428	-0.000193	-0.0020883152		-0.016294604	-0.0011990684			-2.70759875711419E-008	-0.0063139307
84.326	-0.000194	-0.0020991355		-0.016359244	-0.0012038251			-2.72821586305881E-008	-0.0063620083
84.227	-0.000194	-0.0020991355		-0.016340038	-0.0012024118			-2.73463309514946E-008	-0.0063769728
84.125	-0.000194	-0.0020991355		-0.01632025	-0.0012009556			-2.74126849903627E-008	-0.0063924461
84.022	-0.000194	-0.0020991355		-0.016300268	-0.0011994852			-2.74799349291685E-008	-0.0064081284
83.924	-0.000193	-0.0020883152		-0.016197332	-0.0011919105			-2.74021701578289E-008	-0.0063899942
83.823	-0.000194	-0.0020991355		-0.016261662	-0.0011966443			-2.76105672927373E-008	-0.0064385909
83.722	-0.000193	-0.0020883152		-0.016158346	-0.0011890416			-2.75345586802393E-008	-0.0064208662
83.621	-0.000194	-0.0020991355		-0.016222474	-0.0011937606			-2.77441239607596E-008	-0.0064697354
83.52	-0.000195	-0.0021099557		-0.0162864	-0.0011984647			-0.000000028	-0.0065188223
83.419	-0.000195	-0.0021099557		-0.016266705	-0.0011970154			-0.000000028	-0.0065346173
83.318	-0.000196	-0.002120776		-0.016330328	-0.0012016972			-2.82343892993587E-008	-0.0065840618
83.218	-0.000196	-0.002120776		-0.016310728	-0.0012002549			-2.83022865172953E-008	-0.006599895
83.107	-0.000197	-0.0021315963		-0.016372079	-0.0012047696			-2.85227250400869E-008	-0.0066512997
83.006	-0.000198	-0.0021424166		-0.016435188	-0.0012094136			-2.87373169687554E-008	-0.006701341
82.903	-0.000198	-0.0021424166		-0.016414794	-0.0012079128			-2.8808768722931E-008	-0.0067180031
82.805	-0.000199	-0.0021532369		-0.016478195	-0.0012125783			-0.000000029	-0.0067679237
82.704	-0.0002	-0.0021640572		-0.0165408	-0.0012171852			-2.92399729162061E-008	-0.0068185569
82.602	-0.0002	-0.0021640572		-0.0165204	-0.001215684			-2.93122306986803E-008	-0.0068354069
82.501	-0.0002	-0.0021640572		-0.0165002	-0.0012141976			-2.93840443126985E-008	-0.0068521533
82.402	-0.000201	-0.0021748775		-0.016562802	-0.0012188043			-2.96019657651634E-008	-0.0069029711
82.301	-0.000201	-0.0021748775		-0.016542501	-0.0012173104			-2.96746655643525E-008	-0.0069199242
82.199	-0.000202	-0.0021856977		-0.016604198	-0.0012218505			-2.98963590867236E-008	-0.0069716216
82.098	-0.000202	-0.0021856977		-0.016583796	-0.0012203492			-0.00000003	-0.0069887856
81.997	-0.000203	-0.002196518		-0.016645391	-0.0012248817			-3.01925720514153E-008	-0.0070406963
81.897	-0.000205	-0.0022181586		-0.016788885	-0.001235441			-3.05645407440565E-008	-0.0071274368
81.794	-0.000206	-0.0022289789		-0.016849564	-0.0012399062			-3.0791037741012E-008	-0.0071802543
81.696	-0.000207	-0.0022397992		-0.016911072	-0.0012444324			-0.000000031	-0.0072324304
81.595	-0.000209	-0.0022614397		-0.017053355	-0.0012549025			-3.13920149550958E-008	-0.007320398
81.493	-0.00021	-0.00227226		-0.01711353	-0.0012593306			-3.16212244747918E-008	-0.0073738481
81.392	-0.000211	-0.0022830803		-0.017173712	-0.0012637592			-3.18507024365388E-008	-0.0074273607
81.281	-0.000212	-0.0022939006		-0.017231572	-0.0012680169			-3.20891183305115E-008	-0.0074829576
81.181	-0.000213	-0.0023047209		-0.017291553	-0.0012724308			-3.23199596568729E-008	-0.0075367882
81.079	-0.000214	-0.0023155412		-0.017350906	-0.0012767984			-3.25534488333724E-008	-0.0075912363
80.98	-0.000216	-0.0023371817		-0.01749168	-0.0012871575			-3.29380744072321E-008	-0.0076809283
80.879	-0.000217	-0.002348002		-0.017550743	-0.0012915037			-3.317326270474E-008	-0.0077357725
80.777	-0.000217	-0.002348002		-0.017528609	-0.001289875			-3.32570937244131E-008	-0.0077553213
80.679	-0.000218	-0.0023588223		-0.017588022	-0.001294247			-3.34915679794868E-008	-0.0078099991
80.575	-0.000218	-0.0023588223		-0.01756535	-0.0012925786			-3.35780804447247E-008	-0.0078301732
80.475	-0.000219	-0.0023696426		-0.017624025	-0.0012968963			-3.38159929380163E-008	-0.0078856527
80.375	-0.000219	-0.0023696426		-0.017602125	-0.0012952848			-3.39001908336941E-008	-0.0079052871
80.274	-0.000218	-0.0023588223		-0.017499732	-0.00128775			-3.38303651474131E-008	-0.0078890042
80.172	-0.000218	-0.0023588223		-0.017477496	-0.0012861137			-3.39165022612449E-008	-0.0079090908
80.073	-0.000217	-0.002348002		-0.017375841	-0.0012786332			-3.38444556875726E-008	-0.00789229
79.973	-0.000217	-0.002348002		-0.017354141	-0.0012770364			-3.39291483103674E-008	-0.0079120398
79.869	-0.000216	-0.0023371817		-0.017251704	-0.0012694984			-3.38608033363569E-008	-0.0078961022
79.769	-0.000215	-0.0023263615		-0.017150335	-0.001262039			-3.37885974324619E-008	-0.0078792643
79.668	-0.000214	-0.0023155412		-0.017048952	-0.0012545785			-3.37167684914336E-008	-0.0078625143
79.56	-0.000214	-0.0023155412		-0.01702584	-0.0012528778			-3.38083693597845E-008	-0.0078838749
79.456	-0.000215	-0.0023263615		-0.01708304	-0.0012570869			-3.40553277388943E-008	-0.0079414639
79.356	-0.000215	-0.0023263615		-0.01706154	-0.0012555048			-3.41412110622727E-008	-0.0079614913
79.258	-0.000217	-0.002348002		-0.017198986	-0.001265619			-3.45440708387753E-008	-0.0080554354
79.154	-0.000216	-0.0023371817		-0.017097264	-0.0012581336			-3.44752971404952E-008	-0.0080393978
79.053	-0.000216	-0.0023371817		-0.017075448	-0.0012565283			-3.45634463405902E-008	-0.0080599536
78.952	-0.000216	-0.0023371817		-0.017053632	-0.0012549229			-3.46519340538068E-008	-0.0080805883
78.853	-0.000216	-0.0023371817		-0.017032248	-0.0012533493			-3.47389997328553E-008	-0.0081008914
78.752	-0.000216	-0.0023371817		-0.017010432	-0.0012517439			-3.48281629007808E-008	-0.0081216837
78.651	-0.000216	-0.0023371817		-0.016988616	-0.0012501386			-3.49176697869402E-008	-0.008142556
78.55	-0.000216	-0.0023371817		-0.0169668	-0.0012485332			-0.000000035	-0.008163509
78.449	-0.000216	-0.0023371817		-0.016944984	-0.0012469278			-3.50977218011745E-008	-0.0081845429
78.347	-0.000216	-0.0023371817		-0.016922952	-0.0012453066			-3.51891687743726E-008	-0.0082058677
78.246	-0.000216	-0.0023371817		-0.016901136	-0.0012437012			-3.52800718203478E-008	-0.0082270657
78.147	-0.000217	-0.002348002		-0.016957899	-0.0012478782			-3.55332648475012E-008	-0.0082861085
78.046	-0.000217	-0.002348002		-0.016935982	-0.0012462654			-3.56252921631031E-008	-0.0083075686
77.944	-0.000217	-0.002348002		-0.016913848	-0.0012446366			-3.57185939551745E-008	-0.0083293259
77.845	-0.000217	-0.002348002		-0.016892365	-0.0012430558			-3.58095025391351E-008	-0.0083505252
77.743	-0.000217	-0.002348002		-0.016870231	-0.001241427			-3.59035294064347E-008	-0.0083724516
77.631	-0.000218	-0.0023588223		-0.016923558	-0.0012453512			-3.61731336116329E-008	-0.0084353214
77.53	-0.000218	-0.0023588223		-0.01690154	-0.0012437309			-3.62674420401774E-008	-0.0084573135
77.431	-0.000218	-0.0023588223		-0.016879958	-0.0012421428			-3.63602413602896E-008	-0.0084789536
77.329	-0.00022	-0.0023804629		-0.01701238	-0.0012518873			-3.67906865934138E-008	-0.0085793304
77.229	-0.000222	-0.0024021035		-0.017144838	-0.0012616345			-3.72213526484308E-008	-0.0086797587
77.129	-0.000223	-0.0024129237		-0.017199767	-0.0012656765			-3.74860311519802E-008	-0.0087414799
77.027	-0.000224	-0.002423744		-0.017254048	-0.0012696709			-3.77539199996684E-008	-0.0088039497
76.927	-0.000225	-0.0024345643		-0.017308575	-0.0012736833			-0.000000038	-0.0088662593
76.825	-0.000225	-0.0024345643		-0.017285625	-0.0012719945			-3.81221495089285E-008	-0.0088898183
76.725	-0.000225	-0.0024345643		-0.017263125	-0.0012703388			-3.82215877438657E-008	-0.0089130066
76.623	-0.000226	-0.0024453846		-0.017316798	-0.0012742885			-3.84937423879998E-008	-0.0089764711
76.523	-0.000226	-0.0024453846		-0.017294198	-0.0012726254			-3.85944151115856E-008	-0.0089999473
76.423	-0.000226	-0.0024453846		-0.017271598	-0.0012709623			-3.86954832864415E-008	-0.0090235157
76.32	-0.000226	-0.0024453846		-0.01724832	-0.0012692494			-3.87999991209912E-008	-0.009047888
76.221	-0.000226	-0.0024453846		-0.017225946	-0.0012676029			-3.89008556957712E-008	-0.0090714071
76.12	-0.000226	-0.0024453846		-0.01720312	-0.0012659232			-0.000000039	-0.0090954959
76.018	-0.000229	-0.0024778455		-0.017408122	-0.0012810087			-3.96280410042118E-008	-0.0092409816
75.919	-0.000232	-0.0025103063		-0.017613208	-0.0012961003			-4.02519594931047E-008	-0.009386475
75.819	-0.000234	-0.0025319469		-0.017741646	-0.0013055517			-4.07061241889459E-008	-0.0094923831
75.716	-0.000236	-0.0025535875		-0.017868976	-0.0013149215			-4.11658111959904E-008	-0.0095995789
75.605	-0.000237	-0.0025644078		-0.017918385	-0.0013185573			-4.14617196298075E-008	-0.0096685826
75.506	-0.000239	-0.0025860483		-0.018045934	-0.0013279433			-4.19213223582783E-008	-0.0097757588
75.403	-0.00024	-0.0025968686		-0.01809672	-0.0013316804			-4.2211811628259E-008	-0.0098434988
75.303	-0.000241	-0.0026076889		-0.018148023	-0.0013354557			-4.25003479592544E-008	-0.0099107835
75.204	-0.000242	-0.0026185092		-0.018199368	-0.001339234			-4.27891327688399E-008	-0.0099781261
75.101	-0.000242	-0.0026185092		-0.018174442	-0.0013373998			-4.29065826813028E-008	-0.0100055146
75	-0.000243	-0.0026293295		-0.018225	-0.0013411202			-4.32E-008	-0.0100739374
74.9	-0.000243	-0.0026293295		-0.0182007	-0.001339332			-4.33154308102838E-008	-0.0101008551
74.799	-0.000243	-0.0026293295		-0.018176157	-0.001337526			-4.34324861764169E-008	-0.0101281516
74.698	-0.000243	-0.0026293295		-0.018151614	-0.0013357199			-4.35500166790829E-008	-0.0101555589
74.597	-0.000244	-0.0026401498		-0.018201668	-0.0013394032			-4.3847728699397E-008	-0.0102249832
74.497	-0.000244	-0.0026401498		-0.018177268	-0.0013376077			-0.000000044	-0.0102524524
74.396	-0.000245	-0.00265097		-0.01822702	-0.0013412688			-4.42656568336471E-008	-0.0103224411
74.295	-0.000246	-0.0026617903		-0.01827657	-0.001344915			-4.45672598555366E-008	-0.0103927729
74.194	-0.000246	-0.0026617903		-0.018251724	-0.0013430867			-4.46886809149698E-008	-0.0104210874
74.094	-0.000246	-0.0026617903		-0.018227124	-0.0013412765			-4.48093893061011E-008	-0.0104492358
73.993	-0.000246	-0.0026617903		-0.018202278	-0.0013394481			-4.49318018891707E-008	-0.0104777815
73.891	-0.000247	-0.0026726106		-0.018251077	-0.0013430391			-4.52390904898005E-008	-0.0105494391
73.79	-0.000247	-0.0026726106		-0.01822613	-0.0013412033			-4.53630171776523E-008	-0.0105783379
73.692	-0.000248	-0.0026834309		-0.018275616	-0.0013448448			-4.56678950122436E-008	-0.0106494333
73.589	-0.000249	-0.0026942512		-0.018323661	-0.0013483803			-0.000000046	-0.010722327
73.478	-0.000251	-0.0027158918		-0.018442978	-0.0013571605			-4.64899488163889E-008	-0.0108411305
73.376	-0.000253	-0.0027375323		-0.018564128	-0.0013660755			-0.000000047	-0.0109579158
73.278	-0.000254	-0.0027483526		-0.018612612	-0.0013696433			-4.73027621957823E-008	-0.0110306728
73.176	-0.000255	-0.0027591729		-0.01865988	-0.0013731216			-4.76214755939781E-008	-0.0111049946
73.073	-0.000256	-0.0027699932		-0.018706688	-0.0013765661			-4.79430975750194E-008	-0.0111799946
72.975	-0.000256	-0.0027699932		-0.0186816	-0.0013747199			-4.80719520698226E-008	-0.0112100425
72.873	-0.000257	-0.0027808135		-0.018728361	-0.0013781609			-4.83949255296335E-008	-0.0112853577
72.773	-0.000258	-0.0027916338		-0.018775434	-0.0013816249			-4.87168443092186E-008	-0.0113604269
72.672	-0.000258	-0.0027916338		-0.018749376	-0.0013797073			-4.88523523584662E-008	-0.0113920264
72.57	-0.000258	-0.0027916338		-0.01872306	-0.0013777708			-0.000000049	-0.0114240728
72.469	-0.000257	-0.0027808135		-0.018624533	-0.0013705205			-4.89360133845717E-008	-0.0114115356
72.368	-0.000257	-0.0027808135		-0.018598576	-0.0013686104			-4.90727032575635E-008	-0.0114434107
72.269	-0.000257	-0.0027808135		-0.018573133	-0.0013667382			-4.92072429689518E-008	-0.0114747844
72.168	-0.000257	-0.0027808135		-0.018547176	-0.0013648281			-4.93450716265258E-008	-0.0115069251
72.068	-0.000257	-0.0027808135		-0.018521476	-0.0013629369			-4.94821069451255E-008	-0.0115388808
71.965	-0.000257	-0.0027808135		-0.018495005	-0.001360989			-4.96238509682992E-008	-0.0115719345
